Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2003,Alzheimer's disease (G30),Alzheimer's disease,Illinois,2626.00,20.9
2003,Alzheimer's disease (G30),Alzheimer's disease,Indiana,1515.00,24.6
2003,Alzheimer's disease (G30),Alzheimer's disease,Iowa,887.00,22.1
2003,Alzheimer's disease (G30),Alzheimer's disease,Kansas,781.00,24.7
2003,Alzheimer's disease (G30),Alzheimer's disease,Kentucky,1072.00,27.7
2003,Alzheimer's disease (G30),Alzheimer's disease,Louisiana,1184.00,30
2003,Alzheimer's disease (G30),Alzheimer's disease,Maine,467.00,30.2
2003,Alzheimer's disease (G30),Alzheimer's disease,Maryland,865.00,17.8
2003,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1609.00,21.3
2003,Alzheimer's disease (G30),Alzheimer's disease,Michigan,2133.00,21.4
2003,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1243.00,22.7
2003,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,583.00,22
2003,Alzheimer's disease (G30),Alzheimer's disease,Missouri,1293.00,20.6
2003,Alzheimer's disease (G30),Alzheimer's disease,Montana,235.00,22.7
2003,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,461.00,22.2
2003,Alzheimer's disease (G30),Alzheimer's disease,Nevada,309.00,19.6
2003,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,286.00,23
2003,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1636.00,17.7
2003,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,360.00,21.6
2003,Alzheimer's disease (G30),Alzheimer's disease,New York,1866.00,9
2003,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,2145.00,28.3
2003,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,336.00,37.5
2003,Alzheimer's disease (G30),Alzheimer's disease,Ohio,2902.00,23.7
2003,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,794.00,22.1
2003,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1157.00,29.8
2003,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,2952.00,18.3
2003,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,303.00,22
2003,Alzheimer's disease (G30),Alzheimer's disease,South Carolina,1051.00,28.8
2003,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,174.00,17.5
2003,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,1466.00,26.9
2003,Alzheimer's disease (G30),Alzheimer's disease,Texas,4015.00,24.9
2003,Alzheimer's disease (G30),Alzheimer's disease,United States,63457.00,22.1
2003,Alzheimer's disease (G30),Alzheimer's disease,Utah,332.00,21.4
2003,Alzheimer's disease (G30),Alzheimer's disease,Vermont,171.00,25.9
2003,Alzheimer's disease (G30),Alzheimer's disease,Virginia,1466.00,23.4
2003,Alzheimer's disease (G30),Alzheimer's disease,Washington,2380.00,41.4
2003,Alzheimer's disease (G30),Alzheimer's disease,West Virginia,470.00,22.2
2003,Alzheimer's disease (G30),Alzheimer's disease,Wisconsin,1411.00,22.6
2003,Alzheimer's disease (G30),Alzheimer's disease,Wyoming,142.00,30.9
2003,Cerebrovascular diseases (I60-I69),Stroke,Alabama,3028.00,67
2003,Cerebrovascular diseases (I60-I69),Stroke,Alaska,185.00,62.3
2003,Cerebrovascular diseases (I60-I69),Stroke,Arizona,2428.00,45.5
2003,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,2107.00,71.1
2003,Cerebrovascular diseases (I60-I69),Stroke,California,17692.00,58.2
2003,Cerebrovascular diseases (I60-I69),Stroke,Colorado,1813.00,51.5
2003,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,1828.00,44
2003,Cerebrovascular diseases (I60-I69),Stroke,Delaware,407.00,49.9
2003,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,257.00,46
2003,Cerebrovascular diseases (I60-I69),Stroke,Florida,9899.00,44.4
2003,Cerebrovascular diseases (I60-I69),Stroke,Georgia,4301.00,65.6
2003,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,752.00,55.7
2003,Cerebrovascular diseases (I60-I69),Stroke,Idaho,762.00,60.5
2003,Cerebrovascular diseases (I60-I69),Stroke,Illinois,6909.00,55.4
2003,Cerebrovascular diseases (I60-I69),Stroke,Indiana,3627.00,58.7
2003,Cerebrovascular diseases (I60-I69),Stroke,Iowa,2081.00,54.5
2003,Cerebrovascular diseases (I60-I69),Stroke,Kansas,1758.00,57.5
2003,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,2442.00,61.3
2003,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,2526.00,61.4
2003,Cerebrovascular diseases (I60-I69),Stroke,Maine,802.00,52.2
2003,Cerebrovascular diseases (I60-I69),Stroke,Maryland,2734.00,54.7
2003,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,3407.00,46.5
2003,Cerebrovascular diseases (I60-I69),Stroke,Michigan,5470.00,54.5
2003,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,2550.00,47.9
2003,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,1736.00,63.6
2003,Cerebrovascular diseases (I60-I69),Stroke,Missouri,3580.00,57.7
2003,Cerebrovascular diseases (I60-I69),Stroke,Montana,576.00,56.1
2003,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,1094.00,54.7
2003,Cerebrovascular diseases (I60-I69),Stroke,Nevada,1028.00,57.8
2003,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,536.00,43
2003,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,3966.00,43.1
2003,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,770.00,44.6
2003,Cerebrovascular diseases (I60-I69),Stroke,New York,7281.00,35.7
2003,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,5203.00,66.4
2003,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,476.00,56.7
2003,Cerebrovascular diseases (I60-I69),Stroke,Ohio,6910.00,56.6
2003,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,2485.00,68.9
2003,Cerebrovascular diseases (I60-I69),Stroke,Oregon,2554.00,66.7
2003,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,8261.00,52.8
2003,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,565.00,42.9
2003,Cerebrovascular diseases (I60-I69),Stroke,South Carolina,2748.00,71.2
2003,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,476.00,50.4
2003,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,3883.00,69.2
2003,Cerebrovascular diseases (I60-I69),Stroke,Texas,10303.00,60.8
2003,Cerebrovascular diseases (I60-I69),Stroke,United States,157689.00,54.6
2003,Cerebrovascular diseases (I60-I69),Stroke,Utah,876.00,55.2
2003,Cerebrovascular diseases (I60-I69),Stroke,Vermont,306.00,46.2
2003,Cerebrovascular diseases (I60-I69),Stroke,Virginia,3938.00,60.6
2003,Cerebrovascular diseases (I60-I69),Stroke,Washington,3595.00,62.4
2003,Cerebrovascular diseases (I60-I69),Stroke,West Virginia,1309.00,61.2
2003,Cerebrovascular diseases (I60-I69),Stroke,Wisconsin,3216.00,53.1
2003,Cerebrovascular diseases (I60-I69),Stroke,Wyoming,253.00,53.9
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Alabama,2434.00,52.4
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,147.00,46.9
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,2560.00,46.5
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,1500.00,50.1
2003,Chronic lower respiratory diseases (J40-J47),CLRD,California,13448.00,44.2
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,1931.00,54
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,1445.00,36.1
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,339.00,40.6
2003,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,137.00,24.7
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,9087.00,40.4
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,3254.00,48.7
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,287.00,21.1
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,601.00,47.9
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,4858.00,39.5
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,3264.00,52.8
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Iowa,1674.00,46.6
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Kansas,1443.00,49.5
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Kentucky,2391.00,58.4
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Louisiana,1731.00,41.4
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Maine,782.00,51.3
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Maryland,1986.00,39.5
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Massachusetts,2765.00,38.9
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Michigan,4472.00,44.6
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,1832.00,35.8
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,1394.00,50.7
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Missouri,2939.00,47.9
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Montana,588.00,58.3
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Nebraska,894.00,47
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Nevada,1173.00,62.9
2003,Chronic lower respiratory diseases (J40-J47),CLRD,New Hampshire,531.00,42.8
2003,Chronic lower respiratory diseases (J40-J47),CLRD,New Jersey,2910.00,31.9
2003,Chronic lower respiratory diseases (J40-J47),CLRD,New Mexico,936.00,53.3
2003,Chronic lower respiratory diseases (J40-J47),CLRD,New York,6709.00,33.3
2003,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,3887.00,48.2
2003,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,302.00,39.1
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,5927.00,48.5
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,2160.00,59
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,1819.00,48.5
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,6046.00,39.2
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,495.00,39
2003,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,1913.00,47.4
2003,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,379.00,42.9
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,3067.00,52.8
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,7567.00,43.8
2003,Chronic lower respiratory diseases (J40-J47),CLRD,United States,126382.00,43.7
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,569.00,35
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,301.00,46.2
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,2983.00,45
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2652.00,46.6
2003,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1296.00,59.2
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2299.00,39.1
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Wyoming,278.00,57.6
2003,Diabetes mellitus (E10-E14),Diabetes,Alabama,1414.00,30.4
2003,Diabetes mellitus (E10-E14),Diabetes,Alaska,102.00,27.7
2003,Diabetes mellitus (E10-E14),Diabetes,Arizona,1153.00,20.9
2003,Diabetes mellitus (E10-E14),Diabetes,Arkansas,884.00,29.9
2003,Diabetes mellitus (E10-E14),Diabetes,California,7093.00,22.8
2003,Diabetes mellitus (E10-E14),Diabetes,Colorado,708.00,19.1
2003,Diabetes mellitus (E10-E14),Diabetes,Connecticut,665.00,16.8
2003,Diabetes mellitus (E10-E14),Diabetes,Delaware,239.00,28.4
2003,Diabetes mellitus (E10-E14),Diabetes,District of Columbia,179.00,32.4
2003,Diabetes mellitus (E10-E14),Diabetes,Florida,4762.00,21.9
2003,Diabetes mellitus (E10-E14),Diabetes,Georgia,1717.00,24.4
2003,Diabetes mellitus (E10-E14),Diabetes,Hawaii,202.00,14.8
2003,Diabetes mellitus (E10-E14),Diabetes,Idaho,358.00,28.3
2003,Diabetes mellitus (E10-E14),Diabetes,Illinois,3044.00,24.6
2003,Diabetes mellitus (E10-E14),Diabetes,Indiana,1731.00,27.8
2003,Diabetes mellitus (E10-E14),Diabetes,Iowa,727.00,20.2
2003,Diabetes mellitus (E10-E14),Diabetes,Kansas,676.00,23.2
2003,Diabetes mellitus (E10-E14),Diabetes,Kentucky,1296.00,31.6
2003,Diabetes mellitus (E10-E14),Diabetes,Louisiana,1740.00,40.9
2003,Diabetes mellitus (E10-E14),Diabetes,Maine,398.00,26.2
2003,Diabetes mellitus (E10-E14),Diabetes,Maryland,1454.00,28.2
2003,Diabetes mellitus (E10-E14),Diabetes,Massachusetts,1424.00,20.2
2003,Diabetes mellitus (E10-E14),Diabetes,Michigan,2640.00,26.2
2003,Diabetes mellitus (E10-E14),Diabetes,Minnesota,1276.00,24.9
2003,Diabetes mellitus (E10-E14),Diabetes,Mississippi,680.00,24.4
2003,Diabetes mellitus (E10-E14),Diabetes,Missouri,1666.00,27.1
2003,Diabetes mellitus (E10-E14),Diabetes,Montana,261.00,25.8
2003,Diabetes mellitus (E10-E14),Diabetes,Nebraska,407.00,21.1
2003,Diabetes mellitus (E10-E14),Diabetes,Nevada,301.00,15
2003,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,300.00,23.6
2003,Diabetes mellitus (E10-E14),Diabetes,New Jersey,2484.00,27.2
2003,Diabetes mellitus (E10-E14),Diabetes,New Mexico,599.00,33.2
2003,Diabetes mellitus (E10-E14),Diabetes,New York,4227.00,21
2003,Diabetes mellitus (E10-E14),Diabetes,North Carolina,2388.00,29.1
2003,Diabetes mellitus (E10-E14),Diabetes,North Dakota,211.00,27
2003,Diabetes mellitus (E10-E14),Diabetes,Ohio,3731.00,30.6
2003,Diabetes mellitus (E10-E14),Diabetes,Oklahoma,1104.00,30.4
2003,Diabetes mellitus (E10-E14),Diabetes,Oregon,1032.00,27.3
2003,Diabetes mellitus (E10-E14),Diabetes,Pennsylvania,3732.00,24.8
2003,Diabetes mellitus (E10-E14),Diabetes,Rhode Island,252.00,20.4
2003,Diabetes mellitus (E10-E14),Diabetes,South Carolina,1161.00,28.3
2003,Diabetes mellitus (E10-E14),Diabetes,South Dakota,203.00,23
2003,Diabetes mellitus (E10-E14),Diabetes,Tennessee,1855.00,31.7
2003,Diabetes mellitus (E10-E14),Diabetes,Texas,5668.00,31.6
2003,Diabetes mellitus (E10-E14),Diabetes,United States,74219.00,25.5
2003,Diabetes mellitus (E10-E14),Diabetes,Utah,520.00,31.5
2003,Diabetes mellitus (E10-E14),Diabetes,Vermont,183.00,27.7
2003,Diabetes mellitus (E10-E14),Diabetes,Virginia,1587.00,23
2003,Diabetes mellitus (E10-E14),Diabetes,Washington,1509.00,26.1
2003,Diabetes mellitus (E10-E14),Diabetes,West Virginia,807.00,37.1
2003,Diabetes mellitus (E10-E14),Diabetes,Wisconsin,1331.00,22.7
2003,Diabetes mellitus (E10-E14),Diabetes,Wyoming,138.00,27.8
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alabama,13150.00,288.5
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alaska,626.00,185.5
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,10887.00,202.2
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,7786.00,262.5
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,68864.00,225.1
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,6499.00,180.3
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,8389.00,204.1
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,2027.00,247.2
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,1630.00,291.9
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,48141.00,217.3
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,17188.00,255.2
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,2461.00,182.2
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,2566.00,202.1
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,29816.00,239.2
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,15467.00,249.4
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,7840.00,210.9
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,6491.00,214.7
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,11319.00,279.2
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,11540.00,277.5
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,3106.00,203
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,12164.00,239.8
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,14634.00,201.5
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,26010.00,258
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,8144.00,154.1
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,8683.00,317.1
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,16410.00,264.9
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,1984.00,193.3
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,3954.00,199.6
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,4599.00,244
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,2725.00,216.7
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Jersey,22043.00,239.9
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Mexico,3402.00,194.8
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New York,55276.00,270.9
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Carolina,18674.00,233.3
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Dakota,1632.00,201.8
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Ohio,30667.00,251.2
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,11061.00,304.9
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,7049.00,184.4
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,38075.00,246.2
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,3011.00,231.9
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,9510.00,240.1
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,1943.00,210.2
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,15919.00,277.6
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,41779.00,241.2
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,685089.00,236.3
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,3018.00,187.4
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1349.00,204.1
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,14756.00,222.1
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,11185.00,192.8
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,6186.00,288.1
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,12479.00,207.9
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,975.00,202.1
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,1157.00,25.9
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,60.00,21.2
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,1286.00,24.2
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,921.00,31.1
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,8185.00,27
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,810.00,23
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,860.00,20.5
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,127.00,15.8
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,87.00,15.6
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,2996.00,13.6
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1687.00,26.3
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,237.00,17.6
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,334.00,26.4
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2875.00,22.9
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1365.00,22.1
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Iowa,1032.00,26.3
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kansas,694.00,22.3
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kentucky,1033.00,26.1
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,915.00,22.7
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,327.00,21.4
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,1175.00,23.6
2003,Malignant neoplasms (C00-C97),Cancer,New Hampshire,2485.00,193.7
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,2019.00,27
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,1941.00,19.4
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,858.00,15.7
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,758.00,28.1
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1604.00,25.7
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,256.00,24.8
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,435.00,21.1
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,410.00,23.3
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,204.00,16.4
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Jersey,1823.00,19.8
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Mexico,369.00,21.6
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New York,5335.00,26.1
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Carolina,1990.00,25.6
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Dakota,189.00,21.9
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Ohio,2330.00,19.1
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oklahoma,949.00,26.4
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oregon,632.00,16.4
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,3010.00,19.2
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Rhode Island,267.00,20
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Carolina,907.00,23.8
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,227.00,23.2
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1814.00,32.5
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,3613.00,21.4
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,65163.00,22.6
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,453.00,28.2
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,116.00,17.7
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1559.00,24.2
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,1086.00,18.8
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,536.00,25.3
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,1165.00,19
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,145.00,30.8
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alabama,521.00,11.4
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,124.00,20.3
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,840.00,15.5
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arkansas,374.00,13.6
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,California,3397.00,9.9
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Colorado,728.00,16.1
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,272.00,7.5
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,94.00,11.4
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,District of Columbia,36.00,6.1
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Florida,2297.00,12.8
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Georgia,972.00,11.6
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Hawaii,131.00,10.2
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Idaho,217.00,16.4
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Illinois,1011.00,8
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Indiana,736.00,11.9
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Iowa,352.00,11.9
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kansas,347.00,12.8
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kentucky,567.00,13.6
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Louisiana,461.00,10.3
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maine,137.00,10
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maryland,491.00,8.9
